4174158.5000,434.9068,941.6357,790.6373,533.2214,716.3403,606.7604,1475.3628,763.1566,544.3604,1669.1248,633.2913,1967.2633,985.0027,920.3486,911.5974,1901.5723,947.7108,667.1541,907.3643,1775.5441,1278.7731,1161.3500,1739.0074,444.0834,1363.7921,883.5753,835.5345,447.5465,2105.6479,1371.6945,687.0074,2053.2146,2010.3165,1936.1138,2056.5603,1691.9258,333.4565,1987.4010,1155.1388,2109.5449,1773.5620,548.5063,1125.7980,2007.6727,876.4218,948.8085,108.4491,256.5211,1568.2687,674.9128,510.1096,566.9953,543.4929,1341.3347,926.3815,646.6441,2657.0334,1467.5472,2660.1619,259.2435,831.9990,805.6369,1152.2797,1070.6345,383.7546,1600.0342,472.6920,1432.2604,702.9892,546.7431,659.6836,275.9962,863.9288,210.4966,263.0912,587.7227,283.7294,503.8079,1731.0725,783.5585,657.9703,382.2705,539.4664,1028.5039,533.1269,402.5775,834.8865,517.7106,843.8900,531.5117,321.5464,389.5016,320.4111,1128.2615,728.7189,346.1398,524.1387,326.6678,1117.1083,415.9930,400.8118,759.9839,511.5226,765.2437,562.2256,544.0596,990.3657,748.0778,935.1879,2006.6083,524.9611,1647.2112,615.3076,264.7270,1477.7806,552.6005,1857.2985,1056.6075,970.6400,760.9907,1530.3977,1630.9066,2262.3098,472.1637,717.5324,647.9838,549.3932,308.3093,678.8856,1165.5482,926.0395,476.4543,464.8770,1021.5677,515.3445,880.9529,227.3843,1623.0404,1269.7595,889.0787,1271.9532,1441.0190,744.7269,654.4637,1637.4703,1042.0292,896.1965,553.5609,2031.7358,657.9521,1238.6516,748.8096,907.0368,985.3570,858.6396,1697.8485,596.0282,1107.5516,1846.6227,1412.3607,704.9509,2070.8389,858.6940,1883.8650,1352.8944,589.8691,717.5676,1339.8763,2103.3308,797.7858,718.8751,1847.7646,677.1171,737.2101,2255.5386,1291.6353,713.9331,1345.2957,411.0879,655.1651,1603.3361,842.3280,2348.4617,1498.0729,848.6303,1271.1243,994.6724,1711.8192,993.0776,1874.6775,2051.6821,1447.6573,866.8396,3025.7305,1994.0432,3886.2163,519.9130,825.1510,2204.1230,1217.2458,1333.6415,788.5429,1794.4960,655.7737,2069.8081,1822.2872,1317.9945,1704.8934,838.2294,1373.4961,903.7973,1242.9543,867.3679,524.4188,1067.1572,1052.0042,490.3513,39.9733,1126.6146,354.5301,739.3995,602.0196,764.6895,843.4831,836.4409,283.0523,891.1318,748.4261,767.6540,440.7426,671.4326,972.8649,396.0735,312.2719,758.0203,819.7552,212.8971,1230.5519,354.6079,740.5371,565.8469,360.9071,1440.7144,579.5165,1314.1545,528.1026,1046.2661,873.4670,803.8008,694.1060,656.9914,1148.2756,1004.6931,1096.2152,544.4117,941.9437,692.9333,605.7662,674.1638,1358.1527,721.0212,1208.4370,1103.2939,428.5668,589.5977,676.8138,1120.0293,576.6271,1094.6533,260.7480,275.1634,447.0616,945.8927,464.1510,238.7869,730.5118,692.2389,873.0232,373.3988,353.2763,877.2124,574.1296,58.3628,465.2291,171.5620,134.8583,773.1671,385.7447,345.7318,520.5222,870.7346,534.5381,102.5541,422.9773,169.1110,588.1581,402.9174,176.0713,216.5992,390.0614,351.7967,464.2586,233.9940,218.6761,157.7772,54.9321,470.5731,310.3331,303.2107,284.8233,147.1554,415.8826,253.2034,20.6161,301.5987,283.1233,81.5084,236.1366,327.9911,146.2844,329.8233,309.9274,143.0872,134.6955,389.6035,443.9546,198.1064,226.1891,261.5502,15.2458,265.6343,419.2435,277.2275,102.6001,335.4202,178.3529,54.2117,149.2226,291.6779,191.6247,370.9690,268.4679,209.3662,80.8418,113.7548,381.2373,414.0182,103.9204,134.3699,305.1745,191.2039,351.5249,334.4264,334.9987,202.0825,179.3510,336.0019,261.5345,21.7393,395.2308,363.9034,302.8501,191.4339,349.3035,496.0090,161.5971,438.3387,360.2616,109.2840,207.0826,69.6293,436.1992,197.5483,270.0041,296.4430,37.8033,98.3042,436.1968,189.3759,52.1140,179.2988,248.6481,178.8785,216.6528,253.7437,28.9143,65.7945,329.8853,294.7725,232.0222,236.8891,236.3094,202.2322,199.2401,322.1698,187.2052,422.4191,65.6282,200.7447,203.1579,448.4635,285.6001,141.2661,130.3695,51.5368,379.1242,65.1364,154.8900,141.6789,450.9818,201.1398,293.3335,237.8177,144.1569,223.8518,129.2317,104.9457,102.3090,313.4525,207.6851,212.5795,46.9539,481.8815,166.5226,218.1392,747.1884,258.3690,265.9267,119.8014,373.4612,264.5506,244.9408,467.2661,293.7394,428.2925,205.9516,254.8544,189.0323,241.7902,198.8268,91.0027,494.6252,472.6017,405.7863,120.7053,320.4293,127.3217,192.8808,308.1380,211.4283,74.8549,324.4729,82.1724,220.2398,274.3523,729.4958,123.1592,216.7908,115.9153,548.0854,78.6485,160.7325,295.2748,206.2402,140.8641,202.3909,377.8849,112.8433,152.4919,166.4955,153.9446,421.7558,208.3669,496.2567,173.7796,311.8869,193.4025,410.4622,441.1131,256.0432,307.9062,64.1884,260.0686,138.2957,232.2024,235.7231,204.9125,339.4805,221.6633,166.1376,223.4214,399.3909,34.3289,533.9263,131.2123,436.7719,186.0920,264.8915,355.0584,123.7406,245.5703,64.3386,247.8762,120.8125,165.4415,293.0428,173.5286,110.6858,263.3744,566.0538,309.4258,163.4293,374.3389,296.2437,251.3414,246.6163,118.3631,108.7185,313.9614,280.2311,274.8337,297.1334,345.2697,338.3112,247.7524,434.1654,148.1677,262.5793,197.2192,59.6644,338.3060,199.2065,37.1151,334.9160,157.3072,434.4647,103.8242,202.3107,128.7845,623.3144,257.0877,88.7404,38.3137,89.1838,93.4354,168.6189,71.4528,148.8367,80.7167,210.4646,253.6089,374.2637,86.4841,103.1280,59.4540,108.2152,39.8682,51.2917,400.7473,485.5346,241.5707,312.8469,57.0520,168.4941,232.2397,317.5860,339.7552,329.0315,60.8496,256.2753,151.6772,65.4306,184.6752,161.5444,192.9866,165.2001,294.2739,81.3910,224.4612,86.1945,210.2154,320.1476,94.9097,252.4103,570.8710,159.1111,81.2055,277.9799,152.6697,290.1080,99.5348,314.1618,62.7772,336.5397,163.4826,205.3501,123.2783,420.5288,670.3932,154.4596,562.1711,59.6791,178.1328,207.0722,155.0424,125.7052,208.9047,335.0683,97.1724,178.1243,75.8394,209.5297,141.8995,167.2648,151.5067,309.1980,13.5474,126.7864,324.7619,292.3018,166.5445,319.2682,293.0861,402.5598,284.2004,110.7910,146.0802,189.7875,276.1706,334.4389,141.3815,239.9759,127.3903,336.7879,116.8060,164.1636,339.6245,191.7451,142.8021,48.1098,143.8860,290.0598,274.3555,183.2543,397.3206,237.2352,93.2597,86.5626,136.9755,184.2010,83.3467,159.5472,227.2637,474.9541,147.5062,195.7786,151.4894,208.5270,266.7923,131.3183,139.5586,198.4111,21.5436,82.2506,63.7423,121.7281,114.4939,375.6514,187.5233,150.1237,324.7559,180.4114,285.6762,194.4806,158.2332,65.7382,74.6025,141.1349,228.4901,190.1229,147.5465,221.4828,457.1418,247.9894,123.6530,436.8322,186.0117,383.9091,144.1148,350.9642,197.4769,261.8675,323.1580,30.0959,106.8623,70.2112,137.3524,320.2655,391.5818,212.7570,139.5358,217.5623,78.6992,69.7279,193.2431,231.7856,372.9012,238.0982,79.7396,53.3231,226.6284,59.3602,101.6741,346.1047,294.2895,62.9661,176.3987,160.8215,252.1917,238.6780,159.2894,67.7967,126.8553,243.5946,226.6984,139.4043,115.8272,151.1582,512.4341,248.1461,66.7230,259.4145,136.2804,294.3452,338.5636,242.7545,202.8163,142.3772,333.4610,309.3017,160.2041,106.6853,237.5458,234.9553,215.0383,151.1168,96.7582,159.3722,48.2732,90.0170,239.0896,195.7900,123.5396,110.1368,110.5933,220.4070,215.8002,342.8099,215.4211,207.4172,189.4809,392.0694,175.9430,320.7626,214.4193,45.1166,416.8420,65.5313,53.2348,232.1138,300.4960,189.5482,83.8284,101.9371,260.6148,228.7881,145.9787,100.0446,66.0257,128.4837,267.4501,478.0394,290.2773,165.4830,38.1871,90.0890,156.8266,113.7857,58.7136,41.8023,308.7478,146.6667,74.3425,115.7092,200.7453,360.5252,142.3821,440.7088,54.0800,264.1651,189.5745,118.3778,88.9609,140.6540,242.5321,260.3134,178.1351,129.6084,250.1606,58.9075,261.0242,320.2386,152.2692,283.5902,102.9003,63.7471,206.2237,247.0296,430.3771,326.8588,155.0753,51.2073,141.5890,34.5311,272.6168,365.0449,145.5267,283.4207,293.8120,91.2566,200.5349,143.2559,76.5008,118.0856,132.7267,102.0044,152.1668,351.0639,287.7693,188.4364,239.2030,290.1203,179.6260,189.8527,86.0430,206.4383,337.3152,59.5810,389.6240,296.6981,141.2631,132.5012,103.8385,325.0919,70.6470,185.7148,52.3181,171.8661,151.1507,92.5033,203.7962,93.6667,60.2927,14.3992,428.4831,174.2601,329.8040,171.1293,36.0734,157.5633,364.5374,172.2398,210.1962,89.9719,341.8729,205.1385,421.4127,102.8814,386.0014,124.1026,164.8824,204.0900,206.7834,219.3764,135.2871,44.6715,66.5862,343.3281,230.8738,265.7523,120.5051,234.1801,101.9006,196.4685,164.5055,349.0334,75.5975,61.8831,248.0471,63.4279,239.5852,139.9150,155.2799,197.2649,380.8028,267.7820,216.0991,494.4026,100.7320,141.2463,255.8623,148.3221,47.1299,156.8987,189.6713,84.8352,199.1546,98.8162,102.6730,268.4958,276.2615,430.1421,212.4603,249.3213,332.2129,110.7991,333.7372,273.6404,299.7788,159.4556,105.7418,302.3933,178.6740,148.5684,257.9369,130.0095,532.4834,422.2997,232.2853,146.4286,156.6610,174.7515,401.4962,149.8687,132.9928,94.8795,179.9873,111.9287,88.7406,47.1604,418.4719,148.4395,63.2743,194.9339,117.2455,83.6105,477.5693,74.4677,251.4060,293.2558,68.4375,174.2563,113.0512,197.3254,130.0280,268.4512,125.1372,108.8640,133.8818,237.1059,174.5113,97.9934,156.0798,153.5172,79.1391,306.5475,212.1337,80.7757,62.5901,243.2564,88.1857,66.3296,70.0887,285.7325,212.4306,35.8901,223.6268,94.7002,120.7680,251.1587,128.9629,288.2151,62.2890,100.9146,349.3184,107.5022,362.5814,221.7450,367.9132,213.0834,67.4983,68.7125,123.5575,195.5921,154.8874,77.4066,266.4374,268.0802,224.5829,324.1128,172.4716,50.3746,61.5527,342.9901,295.7707,74.2140,171.4564,45.9294,248.9680,235.9481,266.4851,317.1944,172.9953,330.4279,244.8577,70.2619,159.2443,220.5799,237.1471,334.8573,136.7975,215.8803,155.6533,126.3566,183.7861,318.9900,304.1925,54.3859,106.6286,113.1636,236.5403,103.7031,219.4950,236.1693,97.0617,168.5484,45.0100,109.3657,222.8230,100.1536,192.5426,47.9877,70.7530,317.3247,304.3942,224.5814,72.3162,202.2247,161.6674,149.3551,83.8374,71.8475,359.0875,246.2556,151.9393,126.7186,148.5589,108.9038,99.0821,146.1008,200.6208,199.3914,91.7436,97.2317,94.8194,216.9890,81.5895,139.8712,196.5589,88.1080,72.8433,63.4736,294.5787,83.2854,184.4911,111.6833,148.9818,37.6634,188.1964,143.7244,202.7843,177.8182,56.0968,119.0192,119.0205,220.8102,65.4784,52.7240,135.5555,199.8439,222.7099,131.7053,268.2705,122.3588,232.4331,156.9986,260.7713,401.6251,116.0775,247.8639,126.8802,209.9065,114.0478,81.0507,296.0852,189.2790,124.5491,49.2370,144.5110,161.8229,63.8990,204.7778,144.8917,45.8059,419.3644,116.9549,139.1818,159.7451,70.4517,143.1119,116.7419,51.6932,312.9355,192.9159,232.8673,195.7339,283.9625,171.3139,125.6569,60.7363,42.9397,197.1015,64.0595,126.4084,348.6268,257.8643,138.6676,258.6505,63.4309,126.2069,124.0564,153.0003,128.4391,255.7206,92.1049,179.8390,278.6374,173.4467,215.7011,146.0222,137.1532,122.0532,119.9308,107.6332,67.7034,151.2999,213.1267,206.9091,312.3669,207.2231,119.8782,124.9211,158.7814,162.0963,168.1486,110.8795,35.7189,230.3799,193.7814,198.8803,117.0138,117.9513,92.9837,75.9548,86.9471,226.3979,145.3678,33.0228,201.1640,89.1284,202.2130,136.6163,223.8931,154.0029,213.2248,43.9745,205.5834,174.0896,283.2613,143.9238,221.0791,262.1491,85.0095,212.4660,102.0321,121.3521,104.6424,276.5294,130.5469,213.4110,141.0658,392.6324,384.1263,147.2816,232.8811,108.5272,99.7840,108.5034,183.6070,48.5946,110.7555,26.9306,245.7469,231.1541,190.1041,10.7658,106.5879,113.0746,44.2892,358.2856,240.1767,227.7303,199.2129,176.2341,150.8888,264.1051,77.7081,55.1574,161.6753,139.9558,179.1806,349.5813,180.0794,144.5543,64.9948,289.8313,189.3565,186.1305,67.4210,220.2745,167.2172,339.4676,158.1102,170.7415,90.6169,87.2560,141.0944,158.9153,46.0114,52.0143,92.9331,168.5070,23.7825,214.7494,216.7657,238.5515,193.0075,128.5536,55.7112,208.0757,164.4344,29.6361,169.6854,111.3750,214.3874,166.4648,84.5157,90.0183,226.8746,270.6030,23.5224,68.5439,231.9841,298.4937,46.7928,81.9160,262.4616,59.9392,108.8477,222.4840,330.3105,177.0825,385.6827,122.5078,174.3764,174.3114,48.6162,134.8116,152.1301,181.1462,179.3851,67.4646,85.2297,317.2707,149.3915,182.3806,105.6251,153.2012,367.3720,148.1682,141.1834,90.9638,115.9660,156.0145,24.6020,166.3498,136.1760,100.8360,95.9016,134.0191,130.9025,248.9892,94.9707,48.3003,145.9280,181.3737,21.5407,326.4873,88.5147,410.2801,174.6218,241.7499,108.1499,208.6054,94.2086,165.0663,196.9465,273.7910,97.9606,111.2029,135.3859,189.3072,47.4701,339.7865,144.7212,22.6443,279.0337,135.9174,274.2185,193.1077,100.1075,374.6557,49.4324,266.7707,91.7353,25.5862,59.1914,75.6119,130.6741,189.9462,59.9683,88.6095,307.4176,230.0029,181.2481,119.8277,70.7408,120.9826,121.0626,164.0078,111.7807,67.9915,108.1756,96.5084,171.2571,69.9430,329.3274,95.9996,153.3339,89.6328,117.2807,72.4462,212.9823,135.6981,196.6406,255.8477,214.6024,141.7905,87.8033,127.8771,458.8973,88.4965,50.1924,143.8929,200.6681,248.6787,220.1702,173.4205,266.7688,73.4434,176.7334,67.6317,27.6221,205.5272,179.5316,59.5558,143.1235,115.3385,130.5309,197.1467,122.1443,313.7995,84.8236,211.4750,145.9620,52.1792,98.5818,108.9255,239.2088,104.7714,67.6298,181.9864,151.4120,41.0415,133.9723,241.7363,126.0434,54.8862,76.3333,26.2688,187.4213,79.5907,112.0378,294.6123,59.5420,59.4359,124.1636,87.5314,144.6020,86.5232,170.5179,220.8289,49.3229,57.7657,197.7538,145.2890,47.9467,27.2974,63.1017,47.1721,189.4518,105.3964,95.2998,143.7983,118.6618,293.8875,53.9086,15.3390,18.8199,148.2008,182.7905,273.0171,236.5032,58.6431,122.9034,297.3927,146.1232,180.4568,30.4754,213.9989,190.2594,231.8389,83.9958,11.9769,88.2458,19.0551,86.7880,80.3332,84.9214,200.8328,220.2240,236.7262,163.1334,120.5499,97.1085,167.6210,147.5205,83.8121,102.1644,156.3872,147.2652,131.4659,113.0625,83.8286,231.0981,49.6361,138.8453,235.0866,193.1869,175.6845,85.4414,108.4045,92.4562,156.2496,116.2866,116.4109,176.4722,67.3895,76.8014,201.6507,57.6312,288.1951,144.3824,111.6100,58.4010,13.9421,9.8716,194.7337,239.8474,76.3444,114.4921,94.2951,62.3538,106.6092,66.4914,338.5319,209.5596,121.5044,69.5815,58.6633,128.6308,21.8928,101.2222,89.2279,36.1080,72.5985,52.7023,95.5923,29.6624,107.7981,74.4619,83.3681,48.4841,118.3787,124.8477,89.2077,69.4426,122.8291,95.5395,45.9182,107.6278,167.8397,41.1399,31.4399,130.0143,186.0659,112.5508,19.7829,89.9773,277.5812,60.8538,101.1498,82.3848,205.5188,63.3754,84.7676,48.1852,208.7590,143.8551,108.1684,115.6699,27.3855,240.2894,191.8745,56.2346,122.3050,97.1703,131.9525,199.3943,61.8250,92.4867,143.4055,63.6235,50.2902,234.0310,41.7576,282.5692,132.8349,135.2832,108.3030,131.6634,193.3084,69.5532,54.2553,175.3822,181.4011,131.6802,57.0586,119.3309,99.1120,96.7329,25.9025,215.3277,44.5369,68.4996,107.3171,35.7406,75.8033,109.6089,118.6058,92.3795,106.9183,60.2716,89.2859,55.8827,78.8082,27.6331,104.7230,134.8798,177.8443,125.5243,259.1473,51.6115,31.4202,49.0048,117.0516,43.7918,238.2369,158.5487,103.5402,172.9689,139.5688,140.5927,45.7276,65.7127,90.2213,116.9065,160.2065,179.9931,145.4891,20.3832,96.1530,42.2909,221.3013,19.8819,40.3649,10.9290,219.3839,57.6959,37.3538,164.1004,166.5344,46.3720,72.9178,86.5566,102.9213,187.1439,68.0679,163.1311,174.3338,190.9906,182.2078,98.3081,5.4229,100.0021,41.4398,93.5715,66.1969,107.3144,195.3334,47.6048,230.5254,123.3744,148.6886,148.8663,33.8095,191.2395,24.3150,87.9054,110.9327,56.4106,106.0105,161.5035,67.2981,39.3350,141.8300,86.2191,35.1654,34.2189,33.9395,122.5479,94.8780,111.2134,53.7427,123.6448,181.1106,69.0591,214.0477,24.9006,110.5451,200.9272,85.2353,61.1198,56.1867,45.6044,64.3884,44.8889,65.3022,93.4554,128.1592,44.4929,136.6360,76.4787,4.3110,84.4317,91.8345,25.8685,74.1955,109.3104,124.0452,65.7673,116.2958,163.9882,45.1719,171.9778,174.1871,76.8324,45.9578,93.2982,122.8053,89.9882,37.7705,58.4599,98.5580,53.3401,31.2487,136.5164,38.0583,70.6148,91.5843,115.6760,112.5977,160.5938,200.2842,59.7041,99.5309,9.3121,16.0370,135.9440,55.3346,49.8758,7.6270,91.4113,28.6216,85.5348,106.4045,45.9783,167.2660,69.7203,86.7794,81.7644,101.3917,123.2617,95.8751,171.9270,150.5798,59.1713,57.0542,75.5397,106.2668,66.6550,115.2988,171.0690,37.7184,140.5931,40.3763,43.2613,49.3669,30.6514,28.9345,24.2839,76.2886,180.0556,130.2485,130.9538,80.7885,68.2273,58.8856,38.3549,93.3268,89.7224,67.7907,75.1121,142.8262,47.5596,55.3795,62.7084,61.8438,40.9911,59.7114,74.3917,69.7012,47.5843,77.9040,72.0069,94.9070,109.3215,54.3004,51.5061,33.0751,124.1074,144.1697,39.1532,90.1656,12.6959,161.1160,68.4832,9.9473,88.5939,58.0218,54.8588,10.5850,75.6336,51.8409,23.3259,20.4321,64.8944,29.2839,184.1617,23.4570,20.1092,83.2630,64.9829,196.1849,54.3911,54.9690,49.2398,102.5218,8.5244,80.0566,84.8910,152.7928,83.3564,49.4729,76.0325,31.6087,64.8617,55.8910,34.3944,72.2623,80.8859,128.5341,76.5019,57.5656,105.6147,60.2081,96.9094,52.8672,99.7550,35.7103,47.0689,21.8365,98.6789,59.6257,16.5658,25.9369,40.6211,70.6743,26.2278,50.8603,93.6433,50.7639,68.9004,55.1215,93.0712,58.7056,18.0060,33.0250,73.4529,83.6091,25.8799,48.5989,58.9535,36.8276,34.1104,46.9470,70.2856,36.5853,46.8644,51.5847,48.9118,140.5254,99.9784,65.5703,41.6656,45.9590,15.4621,58.5014,64.3562,22.4648,46.9333,32.2236,48.6372,33.5124,33.9492,33.4677,91.2091,63.3066,37.8290,28.6936,69.8367,59.5239,31.7731,32.3024,77.0032,67.9274,54.9211,48.3401,77.3804,60.1697,59.6693,70.5673,86.0574,86.2715,38.7687,115.9111,22.9346,46.5157,79.8436,61.4488,25.3734,53.3471,22.8155,19.9348,11.3958,79.7298,30.0900,27.1744,29.0307,27.6455,67.8440,37.2786,26.4555,48.8695,77.2956,42.3558,30.1814,40.3738,14.6519,67.0130,11.7636,27.3733,24.7727,48.3677,28.8464,19.3643,38.5127,21.3988,30.3064,39.2719,36.4540,36.8687,25.4003,31.1874,18.4962,31.6346,38.3735,35.6908,15.8056,5.0423,18.6056,29.4331,21.2349,17.6710,59.2308,19.8749,35.2350,27.4699,43.6481,11.9386,16.5482,5.9727,21.1866,29.6744,45.2981,26.0148,9.6429,26.2909,26.8478,5.6579,28.5984,3.7815,31.7241,62.9355,20.0034,14.5343,17.5433,6.8436,19.7247,31.2406,17.1299,14.6794,16.3925,4.8805,28.9561,26.8012,11.0989,6.3771,27.3238,25.3156,42.0725,15.0728,39.0370,18.3143,24.2838,12.2355,24.7679,19.5665,15.4166,9.2269,27.4319,8.6175,38.3112,10.7128,21.3390,6.0122,26.9316,0.6763,21.8827,15.3650,19.6871,4.8079,20.3213,7.7356,27.6362,15.7665,20.2941,10.3886,25.4153,8.2441,24.9188,13.5207,27.6854,5.2433,22.6488,7.5061,23.9440,11.3750
